slug,agency,city,state,is_portal,portal_url,connection_count,latitude,longitude
mauldin-sc-pd,Mauldin SC PD,Mauldin,SC,True,https://transparency.flocksafety.com/mauldin-sc-pd,102,34.781,-82.3042
mount-pleasant-sc-pd,Mount Pleasant SC PD,Mount Pleasant,SC,True,https://transparency.flocksafety.com/mount-pleasant-sc-pd,1390,32.8084,-79.865
oconee-county-sc-so,Oconee County SC SO,Oconee County,SC,True,https://transparency.flocksafety.com/oconee-county-sc-so,110,34.7488,-83.0615
pickens-county-sc-so,Pickens County SC SO,Pickens County,SC,True,https://transparency.flocksafety.com/pickens-county-sc-so,109,34.8857,-82.7102
richland-county-sc-so,Richland County SC SO,Richland County,SC,True,https://transparency.flocksafety.com/richland-county-sc-so,232,34.0291,-80.898
seneca-sc-pd,Seneca SC PD,Seneca,SC,True,https://transparency.flocksafety.com/seneca-sc-pd,111,34.6811,-82.9656
sullivans-island-sc-pd,Sullivans Island SC PD,Sullivans Island,SC,True,https://transparency.flocksafety.com/sullivans-island-sc-pd,13,32.7629,-79.8362
surfside-beach-sc-pd,Surfside Beach SC PD,Surfside Beach,SC,True,https://transparency.flocksafety.com/surfside-beach-sc-pd,1460,33.6097,-78.9775
tega-cay-sc-pd,Tega Cay SC PD,Tega Cay,SC,True,https://transparency.flocksafety.com/tega-cay-sc-pd,41,35.0393,-81.0106
travelers-rest-sc-pd,Travelers Rest SC PD,Travelers Rest,SC,True,https://transparency.flocksafety.com/travelers-rest-sc-pd,176,34.96,-82.445
union-county-sc-so,Union County SC SO,Union County,SC,True,https://transparency.flocksafety.com/union-county-sc-so,97,34.7235,-81.6248
westminster-sc-pd,Westminster SC PD,Westminster,SC,True,https://transparency.flocksafety.com/westminster-sc-pd,27,34.6666,-83.0907
madison-sd-pd-,Madison SD PD,Madison,SD,True,https://transparency.flocksafety.com/madison-sd-pd-,74,44.0062,-97.1085
sioux-falls-sd-pd,Sioux Falls SD PD,Sioux Falls,SD,True,https://transparency.flocksafety.com/sioux-falls-sd-pd,16,43.5407,-96.732
summerset-sd-pd,Summerset SD PD,Summerset,SD,True,https://transparency.flocksafety.com/summerset-sd-pd,204,44.1933,-103.3422
union-county-sd-so-,Union County SD SO,Union County,SD,True,https://transparency.flocksafety.com/union-county-sd-so-,74,42.8311,-96.6508
blount-county-tn-so,Blount County TN SO,Blount County,TN,True,https://transparency.flocksafety.com/blount-county-tn-so,153,35.6882,-83.923
collegedale-tn-pd,Collegedale TN PD,Collegedale,TN,True,https://transparency.flocksafety.com/collegedale-tn-pd,109,35.0535,-85.048
johnson-city-tn-pd,Johnson City TN PD,Johnson City,TN,True,https://transparency.flocksafety.com/johnson-city-tn-pd,276,36.3423,-82.3809
kingsport-tn-pd,Kingsport TN PD,Kingsport,TN,True,https://transparency.flocksafety.com/kingsport-tn-pd,110,36.5194,-82.5434
knox-county-tn-so,Knox County TN SO,Knox County,TN,True,https://transparency.flocksafety.com/knox-county-tn-so,147,35.9927,-83.9377
la-vergne-tn-pd,La Vergne TN PD,La Vergne,TN,True,https://transparency.flocksafety.com/la-vergne-tn-pd,255,36.0222,-86.5594
maryville-tn-pd,Maryville TN PD,Maryville,TN,True,https://transparency.flocksafety.com/maryville-tn-pd,2158,35.748,-83.98
monroe-county-tn-so,Monroe County TN SO,Monroe County,TN,True,https://transparency.flocksafety.com/monroe-county-tn-so,947,35.4478,-84.2497
mt-juliet-tn-pd,Mt. Juliet TN PD,Mt. Juliet,TN,True,https://transparency.flocksafety.com/mt-juliet-tn-pd,259,36.2001,-86.5186
murfreesboro-tn-pd,Murfreesboro TN PD,Murfreesboro,TN,True,https://transparency.flocksafety.com/murfreesboro-tn-pd,332,35.8539,-86.4212
piperton-tn-pd,Piperton TN PD,Piperton,TN,True,https://transparency.flocksafety.com/piperton-tn-pd,1776,35.0528,-89.6096
rockwood-tn-pd,Rockwood TN PD,Rockwood,TN,True,https://transparency.flocksafety.com/rockwood-tn-pd,2116,35.8701,-84.6749
sevierville-tn-pd,Sevierville TN PD,Sevierville,TN,True,https://transparency.flocksafety.com/sevierville-tn-pd,2169,35.8897,-83.5799
shelby-county-tn-so,Shelby County TN SO,Shelby County,TN,True,https://transparency.flocksafety.com/shelby-county-tn-so,2292,35.1846,-89.8946
sparta-tn-pd,Sparta TN PD,Sparta,TN,True,https://transparency.flocksafety.com/sparta-tn-pd,1978,35.9347,-85.4726
spring-hill-tn-pd,Spring Hill TN PD,Spring Hill,TN,True,https://transparency.flocksafety.com/spring-hill-tn-pd,2242,35.7466,-86.9168
stewart-county-tn-so,Stewart County TN SO,Stewart County,TN,True,https://transparency.flocksafety.com/stewart-county-tn-so,137,36.4585,-87.8119
washington-county-tn-so,Washington County TN SO,Washington County,TN,True,https://transparency.flocksafety.com/washington-county-tn-so,119,36.2957,-82.495
aransas-pass-tx-pd,Aransas Pass TX PD,Aransas Pass,TX,True,https://transparency.flocksafety.com/aransas-pass-tx-pd,377,27.915,-97.1032
argyle-tx-pd,Argyle TX PD,Argyle,TX,True,https://transparency.flocksafety.com/argyle-tx-pd,565,33.1055,-97.1775
arlington-tx-pd,Arlington TX PD,Arlington,TX,True,https://transparency.flocksafety.com/arlington-tx-pd,68,32.7007,-97.1247
athens-tx-pd,Athens TX PD,Athens,TX,True,https://transparency.flocksafety.com/athens-tx-pd,312,32.2026,-95.8308
aubrey-tx-pd,Aubrey TX PD,Aubrey,TX,True,https://transparency.flocksafety.com/aubrey-tx-pd,1376,33.3085,-96.9791
austin-tx-pd,Austin TX PD,Austin,TX,True,https://transparency.flocksafety.com/austin-tx-pd,0,30.2986,-97.7541
bay-city-tx-pd,Bay City TX PD,Bay City,TX,True,https://transparency.flocksafety.com/bay-city-tx-pd,419,28.9835,-95.9599
baytown-tx-pd,Baytown TX PD,Baytown,TX,True,https://transparency.flocksafety.com/baytown-tx-pd,3046,29.7648,-94.9675
bedford-tx-pd,Bedford TX PD,Bedford,TX,True,https://transparency.flocksafety.com/bedford-tx-pd,347,32.8458,-97.1351
bee-cave-tx-pd,Bee Cave TX PD,Bee Cave,TX,True,https://transparency.flocksafety.com/bee-cave-tx-pd,56,30.3077,-97.9626
bellaire-tx-pd,Bellaire TX PD,Bellaire,TX,True,https://transparency.flocksafety.com/bellaire-tx-pd,490,29.704,-95.4609
belton-tx-pd,Belton TX PD,Belton,TX,True,https://transparency.flocksafety.com/belton-tx-pd,363,31.0523,-97.4795
bexar-county-tx-so,Bexar County TX SO,Bexar County,TX,True,https://transparency.flocksafety.com/bexar-county-tx-so,53,29.4487,-98.5201
boerne-tx-pd,Boerne TX PD,Boerne,TX,True,https://transparency.flocksafety.com/boerne-tx-pd,479,29.7849,-98.7279
brazos-county-tx-so,Brazos County TX SO,Brazos County,TX,True,https://transparency.flocksafety.com/brazos-county-tx-so,162,30.6567,-96.3024
bryan-tx-pd,Bryan TX PD,Bryan,TX,True,https://transparency.flocksafety.com/bryan-tx-pd,518,30.666,-96.381
buda-tx-pd,Buda TX PD,Buda,TX,True,https://transparency.flocksafety.com/buda-tx-pd,43,30.0804,-97.8557
carrollton-tx-pd,Carrollton TX PD,Carrollton,TX,True,https://transparency.flocksafety.com/carrollton-tx-pd,500,32.9894,-96.8999
castle-hills-tx-pd,Castle Hills TX PD,Castle Hills,TX,True,https://transparency.flocksafety.com/castle-hills-tx-pd,1219,29.5247,-98.5191
celina-tx-pd-,Celina TX PD,Celina,TX,True,https://transparency.flocksafety.com/celina-tx-pd-,1082,33.3262,-96.7949
cibolo-tx-pd,Cibolo TX PD,Cibolo,TX,True,https://transparency.flocksafety.com/cibolo-tx-pd,47,29.5701,-98.2178
coastal-bend-college-campus-pd-,Coastal Bend College TX PD,,TX,True,https://transparency.flocksafety.com/coastal-bend-college-campus-pd-,1178,28.4348,-97.7575
college-station-tx-pd,College Station TX PD,College Station,TX,True,https://transparency.flocksafety.com/college-station-tx-pd,535,30.5852,-96.2964
colleyville-pd-tx,Colleyville PD TX,Colleyville,TX,True,https://transparency.flocksafety.com/colleyville-pd-tx,72,32.8915,-97.1497
conroe-tx-pd,Conroe TX PD,Conroe,TX,True,https://transparency.flocksafety.com/conroe-tx-pd,498,30.3287,-95.4846
corinth-tx-pd,Corinth TX PD,Corinth,TX,True,https://transparency.flocksafety.com/corinth-tx-pd,452,33.1447,-97.0708
dallas-tx-pd,Dallas TX PD,Dallas,TX,True,https://transparency.flocksafety.com/dallas-tx-pd,103,32.7933,-96.7665
deer-park-tx-pd,Deer Park TX PD,Deer Park,TX,True,https://transparency.flocksafety.com/deer-park-tx-pd,50,29.6873,-95.1159
denton-tx-pd,Denton TX PD,Denton,TX,True,https://transparency.flocksafety.com/denton-tx-pd,141,33.2174,-97.1413
edinburg-tx-pd,Edinburg TX PD,Edinburg,TX,True,https://transparency.flocksafety.com/edinburg-tx-pd,1139,26.3211,-98.1628
el-paso-tx-pd-,El Paso TX PD,El Paso,TX,True,https://transparency.flocksafety.com/el-paso-tx-pd-,49,31.8478,-106.4311
fair-oaks-ranch-tx-pd,Fair Oaks Ranch TX PD,Fair Oaks Ranch,TX,True,https://transparency.flocksafety.com/fair-oaks-ranch-tx-pd,11,29.7461,-98.6381
farmers-branch-tx-pd,Farmers Branch TX PD,Farmers Branch,TX,True,https://transparency.flocksafety.com/farmers-branch-tx-pd,64,32.9278,-96.8785
forest-hill-tx-pd,Forest Hill TX PD,Forest Hill,TX,True,https://transparency.flocksafety.com/forest-hill-tx-pd,321,32.6619,-97.2662
frisco-tx-pd,Frisco TX PD,Frisco,TX,True,https://transparency.flocksafety.com/frisco-tx-pd,411,33.1554,-96.8226
garland-tx-pd,Garland TX PD,Garland,TX,True,https://transparency.flocksafety.com/garland-tx-pd,477,32.9098,-96.6303
granbury-tx-pd,Granbury TX PD,Granbury,TX,True,https://transparency.flocksafety.com/granbury-tx-pd,681,32.4328,-97.7751
groesbeck-tx-pd-,Groesbeck TX PD,Groesbeck,TX,True,https://transparency.flocksafety.com/groesbeck-tx-pd-,423,31.5256,-96.5281
tx-hallettsville-pd,Hallettsville TX PD,Hallettsville,TX,True,https://transparency.flocksafety.com/tx-hallettsville-pd,53,29.4431,-96.9435
haltom-city-tx-pd,Haltom City TX PD,Haltom City,TX,True,https://transparency.flocksafety.com/haltom-city-tx-pd,277,32.8177,-97.2712
heath-tx-dps,Heath TX PD,Heath,TX,True,https://transparency.flocksafety.com/heath-tx-dps,454,32.8535,-96.4636
hewitt-tx-pd,Hewitt TX PD,Hewitt,TX,True,https://transparency.flocksafety.com/hewitt-tx-pd,345,31.4512,-97.1933
highland-park-tx-pd,Highland Park TX PD,Highland Park,TX,True,https://transparency.flocksafety.com/highland-park-tx-pd,400,32.8311,-96.8012
highland-village-tx,Highland Village TX PD,Highland Village,TX,True,https://transparency.flocksafety.com/highland-village-tx,533,33.0897,-97.0615
hood-co-tx-so,Hood County TX SO,Hood County,TX,True,https://transparency.flocksafety.com/hood-co-tx-so,0,32.4301,-97.8317
hutto-tx-pd,Hutto TX PD,Hutto,TX,True,https://transparency.flocksafety.com/hutto-tx-pd,53,30.5416,-97.5442
iowa-colony-tx-pd,Iowa Colony TX PD,Iowa Colony,TX,True,https://transparency.flocksafety.com/iowa-colony-tx-pd,13,29.4411,-95.4238
irving-tx-pd,Irving TX PD,Irving,TX,True,https://transparency.flocksafety.com/irving-tx-pd,69,32.8577,-96.97
jasper-tx-pd,Jasper TX PD,Jasper,TX,True,https://transparency.flocksafety.com/jasper-tx-pd,449,30.9227,-93.9933
jersey-village-tx-pd,Jersey Village TX PD,Jersey Village,TX,True,https://transparency.flocksafety.com/jersey-village-tx-pd,60,29.8929,-95.5772
keller-tx-pd-,Keller TX PD,Keller,TX,True,https://transparency.flocksafety.com/keller-tx-pd-,174,32.9329,-97.2245
kemah-tx-pd,Kemah TX PD,Kemah,TX,True,https://transparency.flocksafety.com/kemah-tx-pd,357,29.5286,-95.02
kendall-county-tx-so,Kendall County TX SO,Kendall County,TX,True,https://transparency.flocksafety.com/kendall-county-tx-so,502,29.9435,-98.7093
killeen-tx-pd,Killeen TX PD,Killeen,TX,True,https://transparency.flocksafety.com/killeen-tx-pd,1294,31.0777,-97.732
lakeway-tx-pd,Lakeway TX PD,Lakeway,TX,True,https://transparency.flocksafety.com/lakeway-tx-pd,32,30.355,-97.9863
laredo-tx-pd,Laredo TX PD,Laredo,TX,True,https://transparency.flocksafety.com/laredo-tx-pd,4,27.5604,-99.4892
league-city-tx-pd,League City TX PD,League City,TX,True,https://transparency.flocksafety.com/league-city-tx-pd,437,29.4901,-95.1091
lewisville-tx-pd,Lewisville TX PD,Lewisville,TX,True,https://transparency.flocksafety.com/lewisville-tx-pd,398,33.0507,-96.9746
tx-liberty-pd,Liberty TX PD,Liberty,TX,True,https://transparency.flocksafety.com/tx-liberty-pd,344,30.0388,-94.7888
live-oak-tx-pd-,Live Oak TX PD,Live Oak,TX,True,https://transparency.flocksafety.com/live-oak-tx-pd-,77,29.5554,-98.34
lockney-pd-tx,Lockney TX PD,Lockney,TX,True,https://transparency.flocksafety.com/lockney-pd-tx,48,34.1231,-101.4425
lubbock-county-tx-so-,Lubbock County TX SO,Lubbock County,TX,True,https://transparency.flocksafety.com/lubbock-county-tx-so-,131,33.5619,-101.8889
lubbock-tx-pd,Lubbock TX PD,Lubbock,TX,True,https://transparency.flocksafety.com/lubbock-tx-pd,367,33.5619,-101.8889
melissa-tx-pd,Melissa TX PD,Melissa,TX,True,https://transparency.flocksafety.com/melissa-tx-pd,54,33.2885,-96.5576
midland-tx-pd,Midland TX PD,Midland,TX,True,https://transparency.flocksafety.com/midland-tx-pd,200,32.0246,-102.1135
midlothian-tx-pd,Midlothian TX PD,Midlothian,TX,True,https://transparency.flocksafety.com/midlothian-tx-pd,67,32.4694,-96.9907
morgans-point-pd-tx,Morgan's Point PD TX,Morgan's Point,TX,True,https://transparency.flocksafety.com/morgans-point-pd-tx,471,29.6744,-95.0
morgans-point-resort-tx-pd,Morgan's Point Resort TX PD,Morgan's Point Resort,TX,True,https://transparency.flocksafety.com/morgans-point-resort-tx-pd,460,31.1546,-97.4592
nassau-bay-tx-pd-,Nassau Bay TX PD,Nassau Bay,TX,True,https://transparency.flocksafety.com/nassau-bay-tx-pd-,486,29.5448,-95.0874
new-braunfels-tx-pd,New Braunfels TX PD,New Braunfels,TX,True,https://transparency.flocksafety.com/new-braunfels-tx-pd,12,29.6993,-98.1151
northlake-tx-pd,Northlake TX PD,Northlake,TX,True,https://transparency.flocksafety.com/northlake-tx-pd,50,33.0738,-97.2562
oak-point-tx-pd-,Oak Point TX PD,Oak Point,TX,True,https://transparency.flocksafety.com/oak-point-tx-pd-,34,33.1705,-96.9875
odessa-tx-pd,Odessa TX PD,Odessa,TX,True,https://transparency.flocksafety.com/odessa-tx-pd,63,31.8805,-102.3453
ovilla-tx-pd,Ovilla TX PD,Ovilla,TX,True,https://transparency.flocksafety.com/ovilla-tx-pd,508,32.5413,-96.8835
pflugerville-tx-pd,Pflugerville TX PD,Pflugerville,TX,True,https://transparency.flocksafety.com/pflugerville-tx-pd,1,30.4478,-97.6021
prosper-tx-pd,Prosper TX PD,Prosper,TX,True,https://transparency.flocksafety.com/prosper-tx-pd,49,33.2413,-96.8124
red-oak-pd-tx,Red Oak PD TX,Red Oak,TX,True,https://transparency.flocksafety.com/red-oak-pd-tx,881,32.5096,-96.784
richland-hills-tx-pd,Richland Hills TX PD,Richland Hills,TX,True,https://transparency.flocksafety.com/richland-hills-tx-pd,518,32.8102,-97.2265
richmond-tx-pd,Richmond TX PD,Richmond,TX,True,https://transparency.flocksafety.com/richmond-tx-pd,1258,29.5809,-95.7613
rockport-tx-pd-,Rockport TX PD,Rockport,TX,True,https://transparency.flocksafety.com/rockport-tx-pd-,1,28.0476,-97.05
round-rock-tx-pd,Round Rock TX PD,Round Rock,TX,True,https://transparency.flocksafety.com/round-rock-tx-pd,707,30.5268,-97.6601
saginaw-tx-pd-,Saginaw TX PD,Saginaw,TX,True,https://transparency.flocksafety.com/saginaw-tx-pd-,45,32.8656,-97.3652
san-angelo-tx-pd,San Angelo TX PD,San Angelo,TX,True,https://transparency.flocksafety.com/san-angelo-tx-pd,55,31.4411,-100.4505
san-marcos-tx-pd,San Marcos TX PD,San Marcos,TX,True,https://transparency.flocksafety.com/san-marcos-tx-pd,13,29.8724,-97.936
smith-county-tx-so,Smith County TX SO,Smith County,TX,True,https://transparency.flocksafety.com/smith-county-tx-so,991,32.3751,-95.2689
sterling-county-tx-so,Sterling County TX SO,Sterling County,TX,True,https://transparency.flocksafety.com/sterling-county-tx-so,73,31.8358,-101.0549
sunset-valley-tx-pd,Sunset Valley TX PD,Sunset Valley,TX,True,https://transparency.flocksafety.com/sunset-valley-tx-pd,443,30.2258,-97.8158
tarleton-state-university-tx-pd-,Tarleton State University TX PD,,TX,True,https://transparency.flocksafety.com/tarleton-state-university-tx-pd-,62,32.216,-98.216
taylor-tx-pd-,Taylor TX PD,Taylor,TX,True,https://transparency.flocksafety.com/taylor-tx-pd-,13,30.572,-97.4304
temple-tx-pd,Temple TX PD,Temple,TX,True,https://transparency.flocksafety.com/temple-tx-pd,1195,31.1034,-97.3911
texarkana-tx-pd,Texarkana TX PD,Texarkana,TX,True,https://transparency.flocksafety.com/texarkana-tx-pd,1769,33.4511,-94.0901
the-colony-tx-pd,The Colony TX PD,The Colony,TX,True,https://transparency.flocksafety.com/the-colony-tx-pd,492,33.0896,-96.9034
trophy-club-tx-pd,Trophy Club TX PD,Trophy Club,TX,True,https://transparency.flocksafety.com/trophy-club-tx-pd,486,32.9925,-97.173
universal-city-pd-tx,Universal City TX PD,Universal City,TX,True,https://transparency.flocksafety.com/universal-city-pd-tx,455,29.552,-98.3076
university-of-texas-at-dallas-tx-pd,University of Texas at Dallas TX PD,,TX,True,https://transparency.flocksafety.com/university-of-texas-at-dallas-tx-pd,508,32.8159,-96.8467
watauga-tx-pd,Watauga TX PD,Watauga,TX,True,https://transparency.flocksafety.com/watauga-tx-pd,472,32.8718,-97.2515
webster-tx-pd,Webster TX PD,Webster,TX,True,https://transparency.flocksafety.com/webster-tx-pd,489,29.5321,-95.1165
westlake-tx-,Westlake TX PD,Westlake,TX,True,https://transparency.flocksafety.com/westlake-tx-,0,32.9855,-97.2038
white-settlement-tx-pd,White Settlement TX PD,White Settlement,TX,True,https://transparency.flocksafety.com/white-settlement-tx-pd,204,32.7551,-97.4607
wylie-tx-pd,Wylie TX PD,Wylie,TX,True,https://transparency.flocksafety.com/wylie-tx-pd,554,33.0358,-96.5202
ut-cedar-city-pd,Cedar City UT PD,Cedar City,UT,True,https://transparency.flocksafety.com/ut-cedar-city-pd,15,37.6838,-113.0955
iron-county-ut-so,Iron County UT SO,Iron County,UT,True,https://transparency.flocksafety.com/iron-county-ut-so,21,37.9093,-113.3067
lone-peak-ut-pd,Lone Peak UT PD,Lone Peak,UT,True,https://transparency.flocksafety.com/lone-peak-ut-pd,8,40.5266,-111.756
ogden-city-ut-pd,Ogden UT PD,Ogden,UT,True,https://transparency.flocksafety.com/ogden-city-ut-pd,0,41.2284,-111.9681
provo-ut-pd,Provo UT PD,Provo,UT,True,https://transparency.flocksafety.com/provo-ut-pd,7,40.2453,-111.6451
spanish-fork-ut-pd,Spanish Fork UT PD,Spanish Fork,UT,True,https://transparency.flocksafety.com/spanish-fork-ut-pd,4,40.1104,-111.6411
tooele-city-pd-ut,Tooele City PD UT,Tooele City,UT,True,https://transparency.flocksafety.com/tooele-city-pd-ut,125,40.5394,-112.3078
wayne-county-ut-so,Wayne County UT SO,Wayne County,UT,True,https://transparency.flocksafety.com/wayne-county-ut-so,330,38.2599,-110.9909
accomack-county-va-so,Accomack County VA SO,Accomack County,VA,True,https://transparency.flocksafety.com/accomack-county-va-so,53,37.7659,-75.7578
alexandria-city-va-so,Alexandria City County VA SO,Alexandria City County,VA,True,https://transparency.flocksafety.com/alexandria-city-va-so,0,38.8193,-77.0837
alexandria-va-pd,Alexandria VA PD,Alexandria,VA,True,https://transparency.flocksafety.com/alexandria-va-pd,170,38.8193,-77.0837
altavista-va-pd,Altavista VA PD,Altavista,VA,True,https://transparency.flocksafety.com/altavista-va-pd,112,37.1234,-79.2834
amherst-county-va-so,Amherst County VA SO,Amherst County,VA,True,https://transparency.flocksafety.com/amherst-county-va-so,88,37.6293,-79.1547
appomattox-county-va-so,Appomattox County VA SO,Appomattox County,VA,True,https://transparency.flocksafety.com/appomattox-county-va-so,1,37.3707,-78.8109
arlington-county-va-pd,Arlington County VA SO,Arlington County,VA,True,https://transparency.flocksafety.com/arlington-county-va-pd,0,38.8783,-77.1007
augusta-county-va-so,Augusta County VA SO,Augusta County,VA,True,https://transparency.flocksafety.com/augusta-county-va-so,165,38.1726,-79.141
bedford-va-pd,Bedford VA PD,Bedford,VA,True,https://transparency.flocksafety.com/bedford-va-pd,341,37.3363,-79.5177
bluefield-va-pd,Bluefield VA PD,Bluefield,VA,True,https://transparency.flocksafety.com/bluefield-va-pd,83,37.2352,-81.2747
bridgewater-va-pd,Bridgewater VA PD,Bridgewater,VA,True,https://transparency.flocksafety.com/bridgewater-va-pd,52,38.3885,-78.9645
broadway-va-pd,Broadway VA PD,Broadway,VA,True,https://transparency.flocksafety.com/broadway-va-pd,18,38.6085,-78.8014
brookneal-va-pd,Brookneal VA PD,Brookneal,VA,True,https://transparency.flocksafety.com/brookneal-va-pd,144,37.0478,-78.9539
brunswick-county-va-so,Brunswick County VA SO,Brunswick County,VA,True,https://transparency.flocksafety.com/brunswick-county-va-so,232,36.7642,-77.8615
carroll-county-va-so,Carroll County VA SO,Carroll County,VA,True,https://transparency.flocksafety.com/carroll-county-va-so,0,36.732,-80.7278
charlotte-county-va-so,Charlotte County VA SO,Charlotte County,VA,True,https://transparency.flocksafety.com/charlotte-county-va-so,156,37.009,-78.6586
charlottesville-va-pd,Charlottesville VA PD,Charlottesville,VA,True,https://transparency.flocksafety.com/charlottesville-va-pd,21,38.0377,-78.4854
chase-city-va-pd,Chase City VA PD,Chase City,VA,True,https://transparency.flocksafety.com/chase-city-va-pd,0,36.7998,-78.461
chesapeake-va-pd-,Chesapeake VA PD,Chesapeake,VA,True,https://transparency.flocksafety.com/chesapeake-va-pd-,150,36.6794,-76.3018
chilhowie-va-pd,Chilhowie VA PD,Chilhowie,VA,True,https://transparency.flocksafety.com/chilhowie-va-pd,30,36.8002,-81.6829
christiansburg-va-pd,Christiansburg VA PD,Christiansburg,VA,True,https://transparency.flocksafety.com/christiansburg-va-pd,14,37.1407,-80.4045
clarksville-va-pd,Clarksville VA PD,Clarksville,VA,True,https://transparency.flocksafety.com/clarksville-va-pd,154,36.6182,-78.5645
college-of-william-mary-va-pd-,College of William and Mary VA PD,,VA,True,https://transparency.flocksafety.com/college-of-william-mary-va-pd-,0,37.271,-76.7162
colonial-beach-va-pd,Colonial Beach VA PD,Colonial Beach,VA,True,https://transparency.flocksafety.com/colonial-beach-va-pd,153,38.2644,-76.9937
colonial-heights-va-pd,Colonial Heights VA PD,Colonial Heights,VA,True,https://transparency.flocksafety.com/colonial-heights-va-pd,32,37.2617,-77.3968
culpeper-va-pd-,Culpeper VA PD,Culpeper,VA,True,https://transparency.flocksafety.com/culpeper-va-pd-,133,38.4703,-77.9998
damascus-va-pd,Damascus VA PD,Damascus,VA,True,https://transparency.flocksafety.com/damascus-va-pd,11,36.6327,-81.7894
danville-va-pd,Danville VA PD,Danville,VA,True,https://transparency.flocksafety.com/danville-va-pd,0,36.5833,-79.4081
dinwiddie-county-va-so,Dinwiddie County VA SO,Dinwiddie County,VA,True,https://transparency.flocksafety.com/dinwiddie-county-va-so,157,37.0735,-77.6355
dublin-va-pd,Dublin VA PD,Dublin,VA,True,https://transparency.flocksafety.com/dublin-va-pd,166,37.1055,-80.6897
emporia-va-pd-,Emporia VA PD,Emporia,VA,True,https://transparency.flocksafety.com/emporia-va-pd-,100,36.6962,-77.536
exmore-va-pd,Exmore VA PD,Exmore,VA,True,https://transparency.flocksafety.com/exmore-va-pd,124,37.5295,-75.8283
fairfax-city-va-pd,Fairfax VA PD,Fairfax,VA,True,https://transparency.flocksafety.com/fairfax-city-va-pd,0,38.8532,-77.299
fauquier-county-va-so,Fauquier County VA SO,Fauquier County,VA,True,https://transparency.flocksafety.com/fauquier-county-va-so,35,38.7441,-77.8215
floyd-county-va-so,Floyd County VA SO,Floyd County,VA,True,https://transparency.flocksafety.com/floyd-county-va-so,0,36.9314,-80.3503
franklin-county-va-so,Franklin County VA SO,Franklin County,VA,True,https://transparency.flocksafety.com/franklin-county-va-so,126,36.684,-76.9414
city-of-franklin-va-pd,Franklin VA PD,Franklin,VA,True,https://transparency.flocksafety.com/city-of-franklin-va-pd,2,36.684,-76.9414
fredericksburg-city-va-pd,Fredericksburg VA PD,Fredericksburg,VA,True,https://transparency.flocksafety.com/fredericksburg-city-va-pd,0,38.2993,-77.4867
front-royal-va-pd,Front Royal VA PD,Front Royal,VA,True,https://transparency.flocksafety.com/front-royal-va-pd,117,38.925,-78.1834
galax-va-pd,Galax VA PD,Galax,VA,True,https://transparency.flocksafety.com/galax-va-pd,186,36.6656,-80.9143
va-george-mason-university-campus-pd,George Mason University VA PD,,VA,True,https://transparency.flocksafety.com/va-george-mason-university-campus-pd,0,38.8315,-77.3117
goochland-county-va-so,Goochland County VA SO,Goochland County,VA,True,https://transparency.flocksafety.com/goochland-county-va-so,17,37.7188,-77.9176
greensville-county-va-so,Greensville County VA SO,Greensville County,VA,True,https://transparency.flocksafety.com/greensville-county-va-so,237,36.6803,-77.5603
grottoes-va-pd,Grottoes VA PD,Grottoes,VA,True,https://transparency.flocksafety.com/grottoes-va-pd,166,38.2697,-78.8259
grundy-va-pd,Grundy VA PD,Grundy,VA,True,https://transparency.flocksafety.com/grundy-va-pd,126,37.2672,-82.0946
hampton-va-pd,Hampton VA PD,Hampton,VA,True,https://transparency.flocksafety.com/hampton-va-pd,47,37.048,-76.2973
harrisonburg-va-pd,Harrisonburg VA PD,Harrisonburg,VA,True,https://transparency.flocksafety.com/harrisonburg-va-pd,1,38.4363,-78.8733
henrico-county-va-pd,Henrico County VA PD,Henrico County,VA,True,https://transparency.flocksafety.com/henrico-county-va-pd,53,37.4375,-77.3003
henry-county-va-so,Henry County VA SO,Henry County,VA,True,https://transparency.flocksafety.com/henry-county-va-so,2,36.6206,-79.9807
herndon-va-pd,Herndon VA PD,Herndon,VA,True,https://transparency.flocksafety.com/herndon-va-pd,120,38.9704,-77.3871
hopewell-va-pd,Hopewell VA PD,Hopewell,VA,True,https://transparency.flocksafety.com/hopewell-va-pd,50,37.291,-77.2989
hurt-va-pd,Hurt VA PD,Hurt,VA,True,https://transparency.flocksafety.com/hurt-va-pd,94,37.0964,-79.3033
isle-of-wight-county-va-so,Isle Of Wight County VA SO,Isle Of Wight County,VA,True,https://transparency.flocksafety.com/isle-of-wight-county-va-so,66,36.9014,-76.7076
james-city-county-va-pd,James City County VA SO,James City County,VA,True,https://transparency.flocksafety.com/james-city-county-va-pd,0,37.3248,-76.7779
king-george-county-va-so,King County VA SO,King County,VA,True,https://transparency.flocksafety.com/king-george-county-va-so,0,37.7299,-76.8952
king-william-county-va-so,King William County VA SO,King William County,VA,True,https://transparency.flocksafety.com/king-william-county-va-so,24,37.7083,-77.0911
lawrenceville-va-pd,Lawrenceville VA PD,Lawrenceville,VA,True,https://transparency.flocksafety.com/lawrenceville-va-pd,234,36.7565,-77.8539
luray-va-pd,Luray VA PD,Luray,VA,True,https://transparency.flocksafety.com/luray-va-pd,231,38.6642,-78.4545
lynchburg-va-pd,Lynchburg VA PD,Lynchburg,VA,True,https://transparency.flocksafety.com/lynchburg-va-pd,18,37.399,-79.1955
